  3   0   2    2   1    2   13.7749879698       2.172e+12 
  3   0   2    2   1    2   14.0279273007       2.156e+12 
  3   0   2    2   1    2   13.8786456655       1.617e+12 
  3   0   2    2   1    2   14.0828554381       5.681e+11 
  3   0   2    2   1    2     14.23658677       1.444e+12 
  3   0   4    2   1    4   13.8077379801       1.163e+12 
  3   0   2    3   1    2   16807.0739488          3908.0 
  3   1   2    3   0    2   346.539286672    4128000000.0 
  3   1   4    3   0    4   497.868965844    1893000000.0 
  3   1   2    3   0    2   770.025844455       4457000.0 
  3   1   2    3   0    2   746.633741086     560600000.0 
  3   1   4    3   0    4   352.630302194    5931000000.0 
  3   1   4    3   0    4   461.757384458    2227000000.0 
  3   1   2    3   0    2   293.377681025    2622000000.0 
  3   1   2    3   0    2   435.864608193    1975000000.0 
  3   1   2    3   0    2   378.529161532    3415000000.0 
  3   1   2    3   0    2   214.889786159     902800000.0 
  3   1   2    3   0    2      257.282569      63070000.0 
  3   1   2    3   0    2    808.76323646     113400000.0 
  3   1   2    3   0    2    434.82814912    2730000000.0 
  3   1   2    3   0    2   483.914855615    2019000000.0 
  3   1   2    3   0    2   499.194549331    1367000000.0 
  3   1   2    3   0    2   654.656239781     176300000.0 
  3   1   2    3   0    2   273.789059188    3124000000.0 
  3   1   2    3   2    2   2020.92247093        310400.0 
  3   2   2    2   1    2   13.4408095792       4.683e+12 
  3   2   2    2   1    2   13.2546226617       4.038e+12 
  3   2   2    2   1    2    13.126848953       1.221e+13 
  3   2   2    2   1    2   12.7521110728       6.234e+11 
  3   2   2    2   1    2   13.0046627542       5.413e+12 
  3   2   2    2   1    2   12.9769028658       3.314e+13 
  3   2   2    2   1    2   13.1837968722       1.205e+13 
  3   2   2    2   1    2   12.9243090855       1.287e+13 
  3   2   2    2   1    2   12.9492486224       4.021e+12 
  3   2   4    2   1    4   12.9228812416       2.378e+13 
  3   2   2    2   1    2   13.0735719063        1.13e+13 
  3   2   2    2   1    2   13.2546723954       1.639e+12 
  3   2   2    2   1    2   13.1102971323       1.112e+13 
  3   2   2    2   1    2   13.2137766857       2.221e+12 
  3   2   2    3   1    2   267.374250264    2490000000.0 
  3   2   4    3   1    4   427.691890837    2485000000.0 
  3   2   2    3   1    2   395.317316174     417700000.0 
  3   2   2    3   1    2    1046.4855337       1941000.0 
  3   2   4    3   1    4   338.936552273      57190000.0 
  3   2   2    3   1    2   463.929962942      11500000.0 
  3   2   2    3   1    2    340.09321727    1134000000.0 
  3   2   2    3   1    2   511.069565284     630100000.0 
  3   2   2    3   1    2   403.474511942    2941000000.0 
  3   2   2    3   1    2   274.431346614    1122000000.0 
  3   2   2    3   1    2   194.977663642     115600000.0 
  3   2   2    3   1    2   287.391609006     115500000.0 
  3   2   2    3   1    2   277.323223006    2593000000.0 
  3   2   4    3   1    4    387.18673199     835100000.0 
  3   2   2    3   1    2   422.824907194    2023000000.0 
  3   2   2    3   1    2   421.839335481      69300000.0 
  3   2   2    3   1    2   536.355708228     523500000.0 
  3   2   2    3   1    2   217.445937288     810800000.0 
  3   2   2    3   1    2    343.69803205    3413000000.0 
