 2	1	1	2	1	1	0	0	2	1	24.79638125927487	1505000000000.0
 3	1	1	2	1	1	0	0	2	1	20.92194666914242	401800000000.0
 4	1	1	2	1	1	0	0	2	1	19.837105239905366	163800000000.0
 5	1	1	2	1	1	0	0	2	1	19.372173120532143	82580000000.0
 6	1	1	2	1	1	0	0	2	1	19.128637324585362	47390000000.0
 7	1	1	2	1	1	0	0	2	1	18.984729759764065	29700000000.0
 8	1	1	2	1	1	0	0	2	1	18.892481325186854	19830000000.0
 9	1	1	2	1	1	0	0	2	1	18.829752385173453	13900000000.0
10	1	1	2	1	1	0	0	2	1	18.78513768383074	10120000000.0
11	1	1	2	1	1	0	0	2	1	18.7522636931297	7591000000.0
12	1	1	2	1	1	0	0	2	1	18.72733726054323	5842000000.0
13	1	1	2	1	1	0	0	2	1	18.707984440003823	4591000000.0
14	1	1	2	1	1	0	0	2	1	18.692657006188938	3674000000.0
15	1	1	2	1	1	0	0	2	1	18.680309906652088	2986000000.0
 3	2	2	2	1	 2	1	1	2	1	133.90046844004337	155300000000.0
 3	0	0	2	1	 2	1	1	2	1	133.90045116130975	15170000000.0
 4	2	2	2	1	 2	1	1	2	1	99.18553347907017	49550000000.0
 4	0	0	2	1	 2	1	1	2	1	99.18552935619061	6194000000.0
 5	2	2	2	1	 2	1	1	2	1	88.55851152893868	22640000000.0
 5	0	0	2	1	 2	1	1	2	1	88.55850921040962	3096000000.0
 6	0	0	2	1	 2	1	1	2	1	83.6877932550705	1766000000.0
 6	2	2	2	1	 2	1	1	2	1	83.68779300682516	12360000000.0
 7	2	2	2	1	 2	1	1	2	1	81.00151898962773	7522000000.0
 7	0	0	2	1	 2	1	1	2	1	81.0015185626597	1102000000.0
 8	2	2	2	1	 2	1	1	2	1	79.34842664990757	4930000000.0
 8	0	0	2	1	 2	1	1	2	1	79.34842639219247	733700000.0
 9	2	2	2	1	 2	1	1	2	1	78.25352132437031	3412000000.0
 9	0	0	2	1	 2	1	1	2	1	78.25352115166913	513100000.0
10	2	2	2	1	 2	1	1	2	1	77.48869774671456	2461000000.0
10	0	0	2	1	 2	1	1	2	1	77.48869762415592	372900000.0
11	2	2	2	1	 2	1	1	2	1	76.9323685844668	1835000000.0
11	0	0	2	1	 2	1	1	2	1	76.93236849483718	279600000.0
12	2	2	2	1	 2	1	1	2	1	76.51455403017987	1405000000.0
12	0	0	2	1	 2	1	1	2	1	76.51455396272216	215000000.0
13	2	2	2	1	 2	1	1	2	1	76.19252304778404	1100000000.0
13	0	0	2	1	 2	1	1	2	1	76.19252299554529	168800000.0
14	2	2	2	1	 2	1	1	2	1	75.93892365076375	877800000.0
14	0	0	2	1	 2	1	1	2	1	75.9389236096302	135000000.0
15	2	2	2	1	 2	1	1	2	1	75.73555962895298	711600000.0
15	0	0	2	1	 2	1	1	2	1	75.73555959622212	109700000.0
 3	1	1	2	1	 2	0	0	2	1	133.9004610067638	53930000000.0
 4	1	1	2	1	 2	0	0	2	1	99.1855324729104	23230000000.0
 5	1	1	2	1	 2	0	0	2	1	88.55851126128361	11890000000.0
 6	1	1	2	1	 2	0	0	2	1	83.6877946653807	6867000000.0
 7	1	1	2	1	 2	0	0	2	1	81.00151971612142	4317000000.0
 8	1	1	2	1	 2	0	0	2	1	79.34842752047318	2889000000.0
 9	1	1	2	1	 2	0	0	2	1	78.25352222214751	2027000000.0
10	1	1	2	1	 2	0	0	2	1	77.48869865733862	1477000000.0
11	1	1	2	1	 2	0	0	2	1	76.93236950219634	1109000000.0
