  2   1   2    1   0    2   18.9689121798 2.56666666667e+12 
  3   0   2    2   1    2   102.497012233   25874000000.0 
  3   1   2    1   0    2   16.0058988101 6.85433333333e+11 
  3   1   2    2   0    2   102.370787654   91990000000.0 
  3   2   2    2   1    2   102.443314296      2.6492e+11 
  4   0   2    2   1    2   75.9082023543   10565000000.0 
  4   0   2    3   1    2   292.853505099    7522000000.0 
  4   1   2    1   0    2   15.1761644894       2.794e+11 
  4   1   2    2   0    2   75.8480917416   39623333333.3 
  4   1   2    3   0    2    292.51877348   12563333333.3 
  4   1   2    3   2    2   292.957021967    1424400000.0 
  4   2   2    2   1    2   75.8957756928   84528000000.0 
  4   2   2    3   1    2   292.668631558   28834400000.0 
  4   3   2    3   2    2   292.834737852   56503571428.6 
  5   0   2    2   1    2   67.7720793207    5280000000.0 
  5   0   2    3   1    2   200.151771648    3708000000.0 
  5   0   2    4   1    2   632.762024144    2643800000.0 
  5   1   2    1   0    2   14.8205743854       1.409e+11 
  5   1   2    2   0    2   67.7267547699   20280000000.0 
  5   1   2    3   0    2   200.017990461    6712000000.0 
  5   1   2    3   2    2   200.222797725     612840000.0 
  5   1   2    4   0    2   632.061179154   3021333333.33 
  5   1   2    4   2    2   632.924076014   772306666.667 
  5   2   2    2   1    2   67.7670079648   38623200000.0 
  5   2   2    3   1    2   200.107545627   13900000000.0 
  5   2   2    4   1    2   632.320217299    6089400000.0 
  5   2   2    4   3    2   632.890656406     206873000.0 
  5   3   2    3   2    2   200.193545482   18614714285.7 
  5   3   2    4   2    2   632.631863875   10592057142.9 
  5   4   2    4   3    2   632.754317164   17431111111.1 
  6   0   2    2   1    2   64.0436995892    3011000000.0 
  6   0   2    3   1    2   170.788122913    2078600000.0 
  6   0   2    4   1    2   409.941494272    1468200000.0 
  6   0   2    5   1    2   1164.94963843    1099000000.0 
  6   1   2    1   0    2   14.6343210252   80850000000.0 
  6   1   2    2   0    2   64.0042474102   11710000000.0 
  6   1   2    3   0    2   170.697990135    3913000000.0 
  6   1   2    3   2    2    170.84713176   320613333.333 
  6   1   2    4   0    2   409.689175237   1826333333.33 
  6   1   2    4   2    2   410.051535935   385906666.667 
  6   1   2    5   0    2   1163.67994392   995633333.333 
  6   1   2    5   2    2   1165.17714618   393073333.333 
  6   2   2    2   1    2   64.0410789896   21082400000.0 
  6   2   2    3   1    2   170.769487734    7694800000.0 
  6   2   2    4   1    2   409.834145856    3533240000.0 
  6   2   2    4   3    2   410.073705468      87901600.0 
  6   2   2    5   1    2   1164.08316194    1842080000.0 
  6   2   2    5   3    2   1165.07292831     160117400.0 
  6   3   2    3   2    2   170.834806082   8794228571.43 
  6   3   2    4   2    2   410.070176234    5274000000.0 
  6   3   2    5   2    2   1164.60409024   2963642857.14 
  6   3   2    5   4    2   1165.06603062   46607142.8571 
  6   4   2    4   3    2   410.040576499   5625444444.44 
  6   4   2    5   3    2   1164.80555029    4531800000.0 
  6   5   2    5   4    2   1164.90977122   6740818181.82 
  7   0   2    2   1    2    62.016786092    1880000000.0 
  7   0   2    3   1    2   156.980014226    1282000000.0 
  7   0   2    4   1    2   338.273418855     890900000.0 
  7   0   2    5   1    2   726.759369323     662800000.0 
  7   0   2    6   1    2   1932.06143973     518500000.0 
  7   1   2    1   0    2   14.5351837224   50660000000.0 
