  2   1   2   1   0   2   33.7506300503       8.124e+11 
  3   1   2   1   0   2    28.477094077       2.169e+11 
  3   2   2   2   1   2   182.253415279   83830000000.0 
  3   0   2   2   1   2   182.253391754    8187000000.0 
  3   1   2   2   0   2   182.253405259   29110000000.0 
  4   1   2   1   0   2   27.0005043539   88420000000.0 
  4   2   2   2   1   2   135.002531623   26740000000.0 
  4   0   2   2   1   2    135.00252601    3343000000.0 
  4   1   2   2   0   2   135.002530311   12540000000.0 
  4   3   2   3   2   2   520.724090581   17880000000.0 
  4   1   2   3   2   2   520.724016966     450700000.0 
  4   2   2   3   1   2   520.724185769    9126000000.0 
  4   0   2   3   1   2   520.724102275    2380000000.0 
  4   1   2   3   0   2   520.724209009    3975000000.0 
  5   1   2   1   0   2   26.3676800804   44570000000.0 
  5   2   2   2   1   2    120.53797398   12220000000.0 
  5   0   2   2   1   2   120.537970824    1671000000.0 
  5   1   2   2   0   2   120.537973662    6417000000.0 
  5   3   2   3   2   2   355.963718132    5890000000.0 
  5   1   2   3   2   2   355.963691129     193900000.0 
  5   2   2   3   1   2   355.963763657    4398000000.0 
  5   0   2   3   1   2   355.963736139    1173000000.0 
  5   1   2   3   0   2   355.963780871    2124000000.0 
  5   4   2   4   3   2   1125.02102593    5516000000.0 
  5   2   2   4   3   2   1125.02094231      65450000.0 
  5   3   2   4   2   2    1125.0211219    3351000000.0 
  5   1   2   4   2   2   1125.02085217     244400000.0 
  5   2   2   4   1   2   1125.02128593    1927000000.0 
  5   0   2   4   1   2   1125.02101106     836500000.0 
  5   1   2   4   0   2    1125.0212419     955900000.0 
  6   1   2   1   0   2   26.0362008025   25580000000.0 
  6   0   2   2   1   2   113.908385223     953100000.0 
  6   2   2   2   1   2   113.908384885    6672000000.0 
  6   1   2   2   0   2   113.908387183    3706000000.0 
  6   1   2   3   2   2    303.75569938     101500000.0 
  6   3   2   3   2   2   303.755698661    2783000000.0 
  6   0   2   3   1   2   303.755736235     657600000.0 
  6   2   2   3   1   2   303.755733836    2435000000.0 
  6   1   2   3   0   2   303.755764728    1238000000.0 
  6   4   2   4   3   2   729.013620336    1780000000.0 
  6   2   2   4   3   2   729.013582894      27810000.0 
  6   1   2   4   2   2   729.013650779     122100000.0 
  6   3   2   4   2   2   729.013646639    1669000000.0 
  6   0   2   4   1   2   729.013741002     464500000.0 
  6   2   2   4   1   2    729.01372718    1118000000.0 
  6   1   2   4   0   2   729.013814428     577800000.0 
  6   4   2   5   3   2   2071.06139477    1434000000.0 
  6   2   2   5   3   2   2071.06109258      50670000.0 
  6   5   2   5   4   2   2071.06143242    2133000000.0 
  6   3   2   5   4   2   2071.06128839      14750000.0 
  6   1   2   5   2   2   2071.06160517     124400000.0 
  6   3   2   5   2   2   2071.06157175     937800000.0 
  6   0   2   5   1   2   2071.06211823     347700000.0 
  6   2   2   5   1   2   2071.06200667     582900000.0 
  6   1   2   5   0   2   2071.06253668     315000000.0 
  7   1   2   1   0   2   25.8403266171   16030000000.0 
  7   2   2   2   1   2   110.252067475    4060000000.0 
  7   0   2   2   1   2   110.252066894     594700000.0 
  7   1   2   2   0   2   110.252068503    2330000000.0 
  7   3   2   3   2   2   279.075551115    1565000000.0 
  7   1   2   3   2   2   279.075548277      60120000.0 
  7   2   2   3   1   2   279.075584575    1491000000.0 
  7   0   2   3   1   2   279.075580848     405600000.0 
  7   1   2   3   0   2   279.075603437     781300000.0 
  7   2   2   4   3   2   601.374885961      14570000.0 
  7   4   2   4   3   2   601.374879532     837500000.0 
  7   3   2   4   2   2   601.374911837     951800000.0 
  7   1   2   4   2   2   601.374898661      69900000.0 
  7   2   2   4   1   2   601.374984146     692200000.0 
  7   0   2   4   1   2   601.374966843     281900000.0 
  7   1   2   4   0   2   601.375010022     366700000.0 
  7   2   2   5   3   2   1292.01638065      24790000.0 
  7   4   2   5   3   2   1292.01635098     710800000.0 
  7   3   2   5   4   2   1292.01637607       6031000.0 
  7   5   2   5   4   2   1292.01631361     659600000.0 
  7   3   2   5   2   2   1292.01648635     561600000.0 
  7   1   2   5   2   2   1292.01642553      68820000.0 
  7   2   2   5   1   2    1292.0167364     376400000.0 
  7   0   2   5   1   2   1292.01665653     209700000.0 
  7   1   2   5   0   2   1292.01678806     206300000.0 
  7   4   2   6   5   2   3434.77586259       4349000.0 
  7   6   2   6   5   2   3434.77576031     960600000.0 
  7   3   2   6   4   2   3434.77612541      14400000.0 
  7   5   2   6   4   2   3434.77568393     690200000.0 
  7   2   2   6   1   2   3434.77637657     221000000.0 
  7   0   2   6   1   2    3434.7758121     164000000.0 
  7   2   2   6   3   2   3434.77646849      32730000.0 
  7   4   2   6   3   2   3434.77625875     488000000.0 
  7   1   2   6   0   2   3434.77621991     126900000.0 
  7   3   2   6   2   2   3434.77695657     336400000.0 
  7   1   2   6   2   2   3434.77652675      66190000.0 
  8   1   2   1   0   2   25.7147662478   10700000000.0 
  8   2   2   2   1   2   108.002025126    2661000000.0 
  8   0   2   2   1   2   108.002024775     396000000.0 
  8   1   2   2   0   2   108.002026347    1559000000.0 
  8   3   2   3   2   2   265.095883819     977600000.0 
  8   1   2   3   2   2   265.095882955      38720000.0 
  8   2   2   3   1   2   265.095914289     980100000.0 
  8   0   2   3   1   2   265.095912175     268000000.0 
  8   1   2   3   0   2   265.095932728     523600000.0 
  8   2   2   4   3   2   540.010100306       8696000.0 
  8   4   2   4   3   2   540.010095922     472400000.0 
  8   3   2   4   2   2   540.010120018     597900000.0 
  8   1   2   4   2   2   540.010116434      44030000.0 
  8   2   2   4   1   2   540.010179475     457000000.0 
  8   0   2   4   1   2   540.010170707     184100000.0 
  8   1   2   4   0   2   540.010206228     246000000.0 
  8   2   2   5   3   2   1038.48097525      14110000.0 
  8   4   2   5   3   2   1038.48095904     406500000.0 
  8   3   2   5   4   2   1038.48096803       3097000.0 
  8   5   2   5   4   2   1038.48095265     303200000.0 
  8   3   2   5   2   2   1038.48103928     357100000.0 
  8   1   2   5   2   2   1038.48102602      42080000.0 
  8   2   2   5   1   2   1038.48120508     250700000.0 
  8   0   2   5   1   2   1038.48117265     134800000.0 
  8   1   2   5   0   2   1038.48126023     138900000.0 
  8   4   2   6   5   2   2082.89612428       1693000.0 
  8   6   2   6   5   2   2082.89592718     282100000.0 
  8   3   2   6   4   2   2082.89619188       6791000.0 
  8   5   2   6   4   2   2082.89612999     334300000.0 
  8   2   2   6   1   2   2082.89630138     152900000.0 
  8   0   2   6   1   2   2082.89617094     105100000.0 
  8   2   2   6   3   2   2082.89633519      17660000.0 
  8   4   2   6   3   2   2082.89626996     293300000.0 
  8   1   2   6   0   2   2082.89633138      87910000.0 
  8   3   2   6   2   2   2082.89649753     223800000.0 
  8   1   2   6   2   2   2082.89644421      39420000.0 
  8   3   2   7   2   2   5292.09865553     142800000.0 
  8   1   2   7   2   2   5292.09831132      37250000.0 
  8   2   2   7   3   2   5292.09896286      20660000.0 
  8   4   2   7   3   2   5292.09854182     199200000.0 
  8   3   2   7   4   2   5292.09915341      10980000.0 
  8   5   2   7   4   2   5292.09875388     271300000.0 
  8   5   2   7   6   2   5292.09899667       1543000.0 
  8   7   2   7   6   2   5292.09895364     483000000.0 
  8   2   2   7   1   2   5292.09998321      97790000.0 
  8   0   2   7   1   2   5292.09914112      85190000.0 
  8   4   2   7   5   2   5292.09958982       5000000.0 
  8   6   2   7   5   2   5292.09831746     363900000.0 
  8   1   2   7   0   2   5292.09965129      58800000.0 
  9   1   2   1   0   2   25.6293851906    7501000000.0 
  9   2   2   2   1   2   106.511737322    1842000000.0 
  9   0   2   2   1   2   106.511737087     277000000.0 
  9   1   2   2   0   2   106.511738581    1094000000.0 
  9   3   2   3   2   2    256.29387146     655200000.0 
  9   1   2   3   2   2   256.293870833      26470000.0 
  9   2   2   3   1   2    256.29389971     679500000.0 
  9   0   2   3   1   2   256.293898347     186400000.0 
  9   1   2   3   0   2   256.293917356     367700000.0 
  9   2   2   4   3   2   504.701746448       5652000.0 
  9   4   2   4   3   2    504.70174301     296800000.0 
  9   3   2   4   2   2   504.701764562     401900000.0 
  9   1   2   4   2   2    504.70176213      29660000.0 
  9   2   2   4   1   2   504.701815603     317500000.0 
  9   0   2   4   1   2    504.70181032     127000000.0 
  9   1   2   4   0   2   504.701840565     172800000.0 
  9   2   2   5   3   2   915.335207145       8900000.0 
  9   4   2   5   3   2   915.335195836     256800000.0 
  9   3   2   5   4   2   915.335204479       1829000.0 
  9   5   2   5   4   2   915.335192986     168900000.0 
  9   3   2   5   2   2   915.335259828     241200000.0 
  9   1   2   5   2   2   915.335251829      27790000.0 
  9   2   2   5   1   2   915.335385697     174600000.0 
  9   0   2   5   1   2    915.33536832      91980000.0 
  9   1   2   5   0   2   915.335433782      97520000.0 
  9   6   2   6   5   2   1640.28067128     125400000.0 
  9   3   2   6   4   2   1640.28073328       3790000.0 
  9   5   2   6   4   2   1640.28069637     188700000.0 
  9   2   2   6   1   2   1640.28079174     107300000.0 
  9   0   2   6   1   2   1640.28073594      70640000.0 
  9   2   2   6   3   2    1640.2808127      10700000.0 
  9   4   2   6   3   2   1640.28077639     187700000.0 
  9   1   2   6   0   2   1640.28082717      61830000.0 
  9   3   2   6   2   2   1640.28092283     152700000.0 
  9   1   2   6   2   2   1640.28089714      25360000.0 
  9   3   2   7   2   2   3139.59961349     101600000.0 
  9   1   2   7   2   2   3139.59951938      23470000.0 
  9   2   2   7   3   2   3139.59968704      11980000.0 
  9   4   2   7   3   2     3139.599554     133600000.0 
  9   3   2   7   4   2   3139.59978872       5722000.0 
  9   5   2   7   4   2   3139.59965351     161100000.0 
  9   7   2   7   6   2   3139.59972274     134200000.0 
  9   2   2   7   1   2   3139.60004616      71050000.0 
