  2   1   2    2   0    2   685.811185004   647666666.667 
  3   0   2    2   1    2    81.291587136   69300000000.0 
  3   1   2    2   0    2   70.6277157738         1.4e+11 
  3   1   2    3   0    2    2538.0443011      79200000.0 
  3   2   2    2   1    2   77.8632008661      4.3668e+11 
  3   2   2    3   1    2   7379.09873434       2543000.0 
  4   0   2    2   1    2   59.0131718606   27250000000.0 
  4   0   2    3   1    2   235.585181355   19060000000.0 
  4   1   2    2   0    2   53.8602549781   63933333333.3 
  4   1   2    3   0    2   208.028088118   17266666666.7 
  4   1   2    3   2    2    234.44450619    2850000000.0 
  4   1   2    4   0    2   6197.19840865      18300000.0 
  4   2   2    2   1    2   58.2536219917        1.46e+11 
  4   2   2    3   1    2   223.929346544   45676000000.0 
  4   2   2    4   1    2   17708.6037428        782600.0 
  4   3   2    3   2    2   231.197385977   90600000000.0 
  4   3   2    4   2    2   409006.750449           39.48 
  5   0   2    2   1    2   52.4740335409   13330000000.0 
  5   0   2    3   1    2   157.321151854    8980000000.0 
  5   0   2    4   1    2   513.187497888    6400000000.0 
  5   1   2    2   0    2   48.5530031702   33633333333.3 
  5   1   2    3   0    2   146.273140821   9833333333.33 
  5   1   2    3   2    2   158.859171036   1221333333.33 
  5   1   2    4   0    2    456.08960961    3940000000.0 
  5   1   2    4   2    2   507.200605568    1504000000.0 
  5   1   2    5   0    2   12286.8570504       5902000.0 
  5   2   2    2   1    2   52.1627282595   67440000000.0 
  5   2   2    3   1    2   154.555776419   22688000000.0 
  5   2   2    4   1    2   484.886736833    9442000000.0 
  5   2   2    4   3    2   500.353900766     335300000.0 
  5   2   2    5   1    2   34801.1090319        281500.0 
  5   3   2    3   2    2   158.095882818   29890000000.0 
  5   3   2    4   2    2   499.397741696   16960000000.0 
  5   3   2    5   2    2    723802.25576           25.46 
  5   4   2    4   3    2   500.002765396   27930000000.0 
  6   0   2    2   1    2   49.6025604186    7382000000.0 
  6   0   2    3   1    2   133.634287519    4915000000.0 
  6   0   2    4   1    2    324.54910866    3409000000.0 
  6   0   2    5   1    2   950.179751357    2593000000.0 
