2 0 0 1 1 1 0 0 0 1 1.86819E+00 212000000.0
2 1 1 0 1 1 0 0 0 1 1.85040E+00 457000000000000.0
2 1 1 0 1 2 0 0 0 1 3.82760E+02 496000000.0
2 1 1 0 1 2 0 0 1 1 1.94277E+02 346000000.0
2 1 1 1 1 1 0 0 0 1 1.85729E+00 44206600000000.0
2 1 1 1 1 2 0 0 1 1 3.18342E+02 2283000000.0
3 0 0 0 1 2 1 1 0 1 1.05859E+01 2500000000000.0
3 0 0 0 1 2 1 1 1 1 1.03658E+01 906291000000.0
3 0 0 1 1 2 0 0 1 1 1.01072E+01 79674.2
3 0 0 1 1 2 1 1 1 1 1.04386E+01 870000000000.0
3 1 1 0 1 1 0 0 0 1 1.57317E+00 124000000000000.0
3 1 1 0 1 2 0 0 0 1 1.02202E+01 7750000000000.0
3 1 1 0 1 2 1 1 0 1 1.05006E+01 5867170000.0
3 1 1 0 1 3 0 0 0 1 1.30208E+03 74000000.0
3 1 1 1 1 1 0 0 0 1 1.57456E+00 15000000000000.0
3 1 1 1 1 2 0 0 0 1 1.02788E+01 1229770000000.0
3 1 1 1 1 2 0 0 1 1 1.00178E+01 8080000000000.0
3 1 1 1 1 2 1 1 1 1 1.03433E+01 6051450000.0
3 1 1 1 1 3 0 0 1 1 1.13293E+03 51000000.0
3 2 2 0 1 1 0 0 0 1 1.57291E+00 298328000000.0
3 2 2 0 1 2 0 0 0 1 1.02090E+01 13279300000.0
3 2 2 0 1 2 1 1 0 1 1.04888E+01 25000000000000.0
3 2 2 1 1 2 0 0 1 1 9.96079E+00 14249300000.0
3 2 2 1 1 2 1 1 1 1 1.02825E+01 27450200000000.0
3 2 2 1 1 3 1 1 1 1 1.74968E+03 3089400.0
4 0 0 0 1 2 1 1 0 1 7.79271E+00 1000000000000.0
4 0 0 0 1 2 1 1 1 1 7.67276E+00 370325000000.0
4 0 0 0 1 3 1 1 0 1 3.02188E+01 740000000000.0
4 0 0 0 1 3 1 1 1 1 2.97174E+01 95561400000.0
4 0 0 1 1 2 1 1 1 1 7.68934E+00 350000000000.0
4 0 0 1 1 3 1 1 1 1 2.99676E+01 250000000000.0
4 1 1 0 1 1 0 0 0 1 1.49460E+00 50500000000000.0
4 1 1 0 1 2 0 0 0 1 7.61825E+00 3400000000000.0
4 1 1 0 1 2 1 1 0 1 7.77296E+00 2528180000.0
4 1 1 0 1 3 0 0 0 1 2.92517E+01 1040000000000.0
4 1 1 0 1 3 2 2 0 1 3.00201E+01 140000000000.0
4 1 1 0 1 4 0 0 0 1 3.06748E+03 19000000.0
4 1 1 1 1 1 0 0 0 1 1.49513E+00 6000000000000.0
4 1 1 1 1 2 0 0 0 1 7.63197E+00 537497000000.0
4 1 1 1 1 2 0 0 1 1 7.48713E+00 3600000000000.0
4 1 1 1 1 2 1 1 1 1 7.66746E+00 2601600000.0
4 1 1 1 1 3 0 0 0 1 2.94550E+01 161159000000.0
4 1 1 1 1 3 0 0 1 1 2.88824E+01 1070000000000.0
4 1 1 1 1 3 2 2 1 1 3.01487E+01 159512000000.0
4 1 1 1 1 4 0 0 1 1 2.69461E+03 13000000.0
4 2 2 0 1 1 0 0 0 1 1.49450E+00 164636000000.0
