  2   1   0   1   1   2   1   1   3   1   348.470956941        150000.0 
  2   1   0   1   1   2   1   2   1   1   639.841708403            49.0 
  2   1   2   1   1   2   1   1   3   1   765.232101368           676.0 
  3   0   0   3   1   2   1   1   3   1   15.0567539925        3.68e+12 
  3   0   1   3   1   2   1   1   3   1   14.4727420959         7.5e+11 
  3   0   1   3   1   2   1   2   1   1   14.7517399681 5.64444444444e+11 
  3   0   1   1   1   2   1   2   1   1   14.6715160897         1.1e+12 
  3   0   1   1   1   2   1   0   1   1   15.0158277459         1.4e+12 
  3   0   2   3   1   2   1   1   3   1   14.7849409055 1.16333333333e+12 
  3   0   2   1   1   2   1   1   3   1   14.7139590947        1.67e+11 
  3   0   2   3   1   2   1   2   1   1   15.0762265404   94666666666.7 
  3   0   2   1   1   2   1   2   1   1   15.0024272609         2.2e+12 
  3   1   0   3   1   3   0   1   3   1   463.844560443    2384000000.0 
  3   1   0   1   1   3   0   1   1   1     263.4721479   14880000000.0 
  3   1   1   5   1   3   0   0   5   1   438.298165905    2928000000.0 
  3   1   1   3   1   3   0   0   3   1    442.47203722    2450000000.0 
  3   1   1   3   1   3   0   2   3   1    900.80457883      36400000.0 
  3   1   1   1   1   3   0   2   1   1   544.764606568    1336000000.0 
  3   1   1   1   1   3   0   1   1   1   1253.15523512      14970000.0 
  3   1   2   3   1   3   0   2   3   1   464.754101552    2365000000.0 
  3   1   2   1   1   3   0   2   1   1     327.2517493    4618000000.0 
  3   1   2   3   1   3   0   1   3   1   897.281589134      10470000.0 
  3   1   2   1   1   3   0   1   1   1   495.520020923     742600000.0 
  3   1   3   3   1   3   0   2   3   1   441.378585314    2891000000.0 
  3   1   3   1   1   3   0   2   1   1   474.032848294    2302000000.0 
  3   2   0   3   1   2   1   1   3   1    13.614156051       1.985e+13 
  3   2   1   3   1   2   1   1   3   1     13.65817401       1.802e+13 
  3   2   1   1   1   2   1   2   1   1   13.9081245371        7.72e+12 
  3   2   1   1   1   2   1   0   1   1    14.212049489       1.365e+12 
  3   2   2   3   1   2   1   1   3   1   13.9534964682       4.388e+12 
  3   2   2   1   1   2   1   2   1   1   13.8526517129       5.688e+12 
  3   2   3   1   1   2   1   2   1   1   13.7535392459       9.685e+12 
  3   2   0   1   1   3   1   1   1   1   352.909862799    4372000000.0 
  3   2   0   1   1   3   1   1   1   2   677.393825901      70650000.0 
  3   2   2   5   1   3   1   1   5   1   358.715712112    4629000000.0 
  3   2   2   3   1   3   1   1   3   1   339.248584185    4995000000.0 
  3   2   3   3   1   3   1   2   3   1     361.6917971    3035000000.0 
  3   2   3   3   1   3   1   3   3   1   377.240108938    1255000000.0 
  3   2   3   3   1   3   1   2   3   2   620.898729834      10650000.0 
  3   2   4   3   1   3   1   3   3   1   354.715119764    4827000000.0 
  3   2   4   1   1   3   1   3   1   1   357.016345131    4764000000.0 
  3   1   1   3   2   3   0   0   3   1   236.061820551    2096000000.0 
  3   1   1   3   2   3   0   2   3   1   324.016001517    6297000000.0 
  3   1   1   1   2   3   0   2   1   1   313.185694927     620700000.0 
