  2   1   2   1   0   2   3.75007000541        6.58e+13 
  3   1   2   1   0   2   3.16412156424       1.757e+13 
  3   2   2   2   1   2   20.2503794855       6.791e+12 
  3   0   2   2   1   2   20.2503768721       6.631e+11 
  3   1   2   2   0   2   20.2503783621       2.358e+12 
  4   1   2   1   0   2   3.00005603943       7.162e+12 
  4   2   2   2   1   2   15.0002812972       2.166e+12 
  4   0   2   2   1   2   15.0002806736       2.708e+11 
  4   1   2   2   0   2   15.0002811455       1.015e+12 
  4   3   2   3   2   2   57.8582322905       1.448e+12 
  4   1   2   3   2   2   57.8582241102   36500000000.0 
  4   2   2   3   1   2   57.8582428629       7.392e+11 
  4   0   2   3   1   2    57.858233585       1.928e+11 
  4   1   2   3   0   2   57.8582454443       3.219e+11 
  5   1   2   1   0   2   2.92974223126       3.611e+12 
  5   2   2   2   1   2   13.3931082246         9.9e+11 
  5   0   2   2   1   2   13.3931078739       1.353e+11 
  5   1   2   2   0   2   13.3931081846       5.197e+11 
  5   3   2   3   2   2    39.551524238       4.771e+11 
  5   1   2   3   2   2   39.5515212381   15710000000.0 
  5   2   2   3   1   2   39.5515292949       3.562e+11 
  5   0   2   3   1   2   39.5515262368   95020000000.0 
  5   1   2   3   0   2   39.5515312075        1.72e+11 
  5   4   2   4   3   2   125.002336217       4.468e+11 
  5   2   2   4   3   2   125.002326925    5302000000.0 
  5   3   2   4   2   2   125.002346867       2.714e+11 
  5   1   2   4   2   2   125.002316903   19790000000.0 
  5   2   2   4   1   2   125.002365109       1.561e+11 
  5   0   2   4   1   2   125.002334563   67750000000.0 
  5   1   2   4   0   2    125.00236021   77430000000.0 
  6   1   2   1   0   2   2.89291120039       2.072e+12 
  6   0   2   2   1   2   12.6564872511   77200000000.0 
  6   2   2   2   1   2   12.6564872135       5.404e+11 
  6   1   2   2   0   2   12.6564874648       3.002e+11 
  6   1   2   3   2   2   33.7506332658    8218000000.0 
  6   3   2   3   2   2   33.7506331862       2.254e+11 
  6   0   2   3   1   2   33.7506373591   53270000000.0 
  6   2   2   3   1   2   33.7506370922       1.972e+11 
  6   1   2   3   0   2   33.7506405253       1.003e+11 
  6   4   2   4   3   2   81.0015133692       1.442e+11 
  6   2   2   4   3   2    81.001509209    2253000000.0 
  6   1   2   4   2   2   81.0015167525    9891000000.0 
  6   3   2   4   2   2   81.0015162939       1.352e+11 
  6   0   2   4   1   2   81.0015267795   37630000000.0 
  6   2   2   4   1   2   81.0015252422   90560000000.0 
  6   1   2   4   0   2   81.0015349372   46800000000.0 
  6   4   2   5   3   2   230.117932764       1.161e+11 
  6   2   2   5   3   2   230.117899187    4105000000.0 
  6   5   2   5   4   2   230.117936907       1.728e+11 
  6   3   2   5   4   2   230.117920938    1195000000.0 
  6   1   2   5   2   2    230.11795613   10080000000.0 
  6   3   2   5   2   2   230.117952428   75970000000.0 
  6   0   2   5   1   2   230.118013142   28170000000.0 
  6   2   2   5   1   2   230.118000735   47210000000.0 
  6   1   2   5   0   2   230.118059648   25520000000.0 
  7   1   2   1   0   2     2.871147402       1.298e+12 
  7   2   2   2   1   2   12.2502297233       3.289e+11 
  7   0   2   2   1   2   12.2502296587   48170000000.0 
  7   1   2   2   0   2   12.2502298336       1.888e+11 
  7   3   2   3   2   2   31.0083945695       1.268e+11 
  7   1   2   3   2   2   31.0083942543    4869000000.0 
  7   2   2   3   1   2   31.0083982855       1.207e+11 
  7   0   2   3   1   2   31.0083978716   32860000000.0 
  7   1   2   3   0   2    31.008400382   63290000000.0 
