  3   1   1   2   1   3   0   0   2   1   343.453570091   7466666666.67 
  3   2   2   2   1   3   0   0   2   1   147.657254263        676000.0 
  3   2   2   2   1   3   1   1   2   1    259.01105908   17080000000.0 
  4   0   0   2   1   3   1   1   2   1   63.4284361967        3.23e+11 
  4   1   1   2   1   3   0   0   2   1   50.4289934312         1.9e+11 
  4   1   1   2   1   3   1   1   2   1   59.1077309196   69666666.6667 
  4   1   1   2   1   3   2   2   2   1    76.584797893   75333333333.3 
  4   1   1   2   1   4   0   0   2   1   867.708093696   1706666666.67 
  4   2   2   2   1   3   0   0   2   1   47.0484844605     146400000.0 
  4   2   2   2   1   3   1   1   2   1   54.5165071002      4.1388e+11 
  4   2   2   2   1   3   2   2   2   1    69.050143902      22420000.0 
  4   2   2   2   1   4   1   1   2   1   701.849258307    3646000000.0 
  4   3   3   2   1   3   1   1   2   1   52.7967856784   265142857.143 
  4   3   3   2   1   3   2   2   2   1   66.3142814947 1.00252857143e+12 
  4   3   3   2   1   4   1   1   2   1   494.489823952   20395.7142857 
  5   0   0   2   1   3   1   1   2   1   42.1751026608       1.392e+11 
  5   0   0   2   1   4   1   1   2   1   147.223135208   98900000000.0 
  5   0   0   2   1   4   2   2   2   1   186.302887564       6200000.0 
  5   1   1   2   1   3   0   0   2   1   36.7670250838 1.13333333333e+11 
  5   1   1   2   1   3   2   2   2   1    48.957586358   28600000000.0 
  5   1   1   2   1   4   0   0   2   1   117.358726561   39200000000.0 
  5   1   1   2   1   4   1   1   2   1   135.714270396   11066666.6667 
  5   1   1   2   1   4   2   2   2   1   168.247789048   34400000000.0 
  5   1   1   2   1   4   3   3   2   1   187.050998906   1056666.66667 
  5   1   1   2   1   5   0   0   2   1   1869.35086885     446800000.0 
  5   2   2   2   1   3   0   0   2   1   35.8630158766      76800000.0 
  5   2   2   2   1   3   1   1   2   1   40.0444053574       2.504e+11 
  5   2   2   2   1   4   1   1   2   1   124.161648972   70400000000.0 
  5   2   2   2   1   4   2   2   2   1   150.847551225       4962000.0 
  5   2   2   2   1   4   3   3   2   1   165.789902281    6546000000.0 
  5   2   2   2   1   5   0   0   2   1   792.640467617         17600.0 
