2	1	2	1	1	2	1	1	3	1	646.216878975622	15902.5
2	1	0	1	1	2	1	1	3	1	354.36397409092024	140000.0
 3	2	3	3	1	2	1	1	3	1	12.48198903778825	1933333333333.3333
 3	2	2	3	1	2	1	1	3	1	12.358449497572588	14762000000000.0
 3	2	1	1	1	2	1	1	3	1	12.188978943589857	3740000000000.0
 3	2	3	1	1	2	1	1	3	1	12.159864838651897	2200000000000.0
 4	0	1	3	1	2	1	1	3	1	9.717947236807808	116666666666.66666
 4	2	3	3	1	2	1	1	3	1	9.561932374172132	1066666666666.6666
 4	2	2	3	1	2	1	1	3	1	9.51189510045052	3488666666666.6665
 4	2	1	3	1	2	1	1	3	1	9.496044057624825	1600000000000.0
 4	2	2	1	1	2	1	1	3	1	9.446945202729639	2310000000000.0
 5	2	2	3	1	2	1	1	3	1	8.568038196798836	1417333333333.3335
 5	2	2	1	1	2	1	1	3	1	8.532338557986686	890000000000.0
 5	2	1	3	1	2	1	1	3	1	8.532338557986686	716666666666.6666
2	1	0	1	1	2	1	2	1	1	784.6280695712071	15.0
 3	2	3	3	1	2	1	2	1	1	12.727833243012217	80000000000.0
 3	2	2	3	1	2	1	2	1	1	12.59940436522311	606666666666.6666
 3	2	1	1	1	2	1	2	1	1	12.423308075919477	690000000000.0
 3	2	3	1	1	2	1	2	1	1	12.393065181203964	31000000000000.0
 4	2	3	3	1	2	1	2	1	1	9.705543212690404	133333333333.33333
 4	2	2	3	1	2	1	2	1	1	9.653995681870992	79333333333.33333
 4	2	1	3	1	2	1	2	1	1	9.637667902486074	130000000000.0
 4	2	2	1	1	2	1	2	1	1	9.587097507243449	1000000000000.0
 4	2	3	1	1	2	1	2	1	1	9.58205704647881	8900000000000.0
 5	2	2	1	1	2	1	2	1	1	8.646502845583225	440000000000.0
 5	2	1	3	1	2	1	2	1	1	8.646502845583225	53333333333.33333
 5	2	3	1	1	2	1	2	1	1	8.643222417609934	3900000000000.0
 3	2	2	3	1	2	1	0	1	1	12.805024956158098	24000000000.0
 3	2	1	1	1	2	1	0	1	1	12.62317550907328	7200000000000.0
 4	2	2	3	1	2	1	0	1	1	9.77425729547291	44000000000.0
 4	2	1	3	1	2	1	0	1	1	9.757520538594354	16666666666.666666
 5	2	2	3	1	2	1	0	1	1	8.780334730452378	32000000000.0
 3	0	1	3	1	2	1	1	3	1	13.079534681673074	2141000000000.0
 3	2	1	3	1	2	1	1	3	1	12.38964516901409	13140000000000.0
 5	0	1	3	1	2	1	1	3	1	8.690915580663438	401700000000.0
 6	0	1	3	1	2	1	1	3	1	8.235525611207683	240600000000.0
 6	2	2	3	1	2	1	1	3	1	8.20449272324356	2210000000000.0
 6	2	1	3	1	2	1	1	3	1	8.203818941634351	1172000000000.0
 7	0	1	3	1	2	1	1	3	1	7.986243883576053	161500000000.0
 7	2	2	3	1	2	1	1	3	1	7.968045292225507	1373000000000.0
 7	2	1	3	1	2	1	1	3	1	7.967655658435849	728100000000.0
 8	0	1	3	1	2	1	1	3	1	7.833660579861435	118500000000.0
 8	2	2	3	1	2	1	1	3	1	7.8220119009702085	922700000000.0
 8	2	1	3	1	2	1	1	3	1	7.821764978713646	489200000000.0
 9	0	1	3	1	2	1	1	3	1	7.733015261893624	95170000000.0
 9	2	2	3	1	2	1	1	3	1	7.725084413263438	664500000000.0
 9	2	1	3	1	2	1	1	3	1	7.724917444431411	351900000000.0
10	0	1	3	1	2	1	1	3	1	7.662824673228133	59230000000.0
10	2	2	3	1	2	1	1	3	1	7.657223556287938	427200000000.0
10	2	1	3	1	2	1	1	3	1	7.657107063867649	227400000000.0
11	0	1	3	1	2	1	1	3	1	7.61202242095524	53760000000.0
11	2	2	3	1	2	1	1	3	1	7.607883297539818	335700000000.0
11	2	1	3	1	2	1	1	3	1	7.607798348781942	178500000000.0
12	0	1	3	1	2	1	1	3	1	7.57395358179472	50160000000.0
12	2	2	3	1	2	1	1	3	1	7.570806312469745	272400000000.0
12	2	1	3	1	2	1	1	3	1	7.57074260400319	144700000000.0
13	0	1	3	1	2	1	1	3	1	7.54466815826839	50570000000.0
13	2	2	3	1	2	1	1	3	1	7.542218196374015	232700000000.0
13	2	1	3	1	2	1	1	3	1	7.542169346753436	123400000000.0
14	0	1	3	1	2	1	1	3	1	7.521643705128291	58760000000.0
14	2	2	3	1	2	1	1	3	1	7.519698861697575	217700000000.0
14	2	1	3	1	2	1	1	3	1	7.519660805552111	115200000000.0
15	0	1	3	1	2	1	1	3	1	7.503204834924436	98310000000.0
15	2	2	3	1	2	1	1	3	1	7.50163565407041	270600000000.0
15	2	1	3	1	2	1	1	3	1	7.501605890600287	142500000000.0
 3	0	1	1	1	2	1	2	1	1	13.210184174737122	2781000000000.0
 3	2	2	1	1	2	1	2	1	1	12.645937214795444	7992000000000.0
 4	0	1	1	1	2	1	2	1	1	9.78813428471237	1170000000000.0
 4	2	1	1	1	2	1	2	1	1	9.61866791094299	261200000000.0
 5	0	1	1	1	2	1	2	1	1	8.768644705489324	624800000000.0
 5	2	1	1	1	2	1	2	1	1	8.700610037200255	129200000000.0
 6	0	1	1	1	2	1	2	1	1	8.306767064271142	387600000000.0
 6	2	2	1	1	2	1	2	1	1	8.279646298720394	658000000000.0
 6	2	1	1	1	2	1	2	1	1	8.271941906469957	77430000000.0
 6	2	3	1	1	2	1	2	1	1	8.271772594903778	3158000000000.0
 7	0	1	1	1	2	1	2	1	1	8.053876756585966	267300000000.0
 7	2	2	1	1	2	1	2	1	1	8.037917105766537	402100000000.0
 7	2	1	1	1	2	1	2	1	1	8.033456971680078	52540000000.0
 7	2	3	1	1	2	1	2	1	1	8.033368921798075	1991000000000.0
 8	0	1	1	1	2	1	2	1	1	7.899061903766273	200900000000.0
 8	2	2	1	1	2	1	2	1	1	7.888822394997032	265900000000.0
 8	2	1	1	1	2	1	2	1	1	7.885989699344977	39110000000.0
 8	2	3	1	1	2	1	2	1	1	7.885937989228364	1357000000000.0
 9	0	1	1	1	2	1	2	1	1	7.796933274542723	165400000000.0
 9	2	2	1	1	2	1	2	1	1	7.789949476201184	188200000000.0
 9	2	1	1	1	2	1	2	1	1	7.788029851622807	31780000000.0
 9	2	3	1	1	2	1	2	1	1	7.787996869145309	993600000000.0
10	0	1	1	1	2	1	2	1	1	7.725742843808504	105500000000.0
10	2	2	1	1	2	1	2	1	1	7.72071890782447	118400000000.0
10	2	1	1	1	2	1	2	1	1	7.719496042814016	23730000000.0
10	2	3	1	1	2	1	2	1	1	7.719478848450276	646800000000.0
11	0	1	1	1	2	1	2	1	1	7.674173779409704	97640000000.0
11	2	2	1	1	2	1	2	1	1	7.670454637673322	91580000000.0
11	2	1	1	1	2	1	2	1	1	7.6695596710330385	21640000000.0
11	2	3	1	1	2	1	2	1	1	7.669547565761643	513300000000.0
12	0	1	1	1	2	1	2	1	1	7.635528788899397	93040000000.0
12	2	2	1	1	2	1	2	1	1	7.63269506389084	72770000000.0
12	2	1	1	1	2	1	2	1	1	7.632022022027197	20900000000.0
12	2	3	1	1	2	1	2	1	1	7.632013210953992	422300000000.0
12	4	3	1	1	2	1	2	1	1	7.6314819195140435	83960000.0
13	0	1	1	1	2	1	2	1	1	7.605798949464679	96060000000.0
13	2	2	1	1	2	1	2	1	1	7.603587935901294	60500000000.0
13	2	1	1	1	2	1	2	1	1	7.603070559681321	22150000000.0
13	2	3	1	1	2	1	2	1	1	7.603063980721345	367000000000.0
13	4	3	1	1	2	1	2	1	1	7.6026482859019024	192200000.0
14	0	1	1	1	2	1	2	1	1	7.582424408132617	114800000000.0
14	2	2	1	1	2	1	2	1	1	7.580664111144585	54580000000.0
14	2	1	1	1	2	1	2	1	1	7.580259963256612	27730000000.0
14	2	3	1	1	2	1	2	1	1	7.580254969773764	352300000000.0
14	4	3	1	1	2	1	2	1	1	7.579923566188613	519000000.0
15	0	1	1	1	2	1	2	1	1	7.563705317516448	199900000000.0
15	2	2	1	1	2	1	2	1	1	7.562278191095916	64180000000.0
15	2	1	1	1	2	1	2	1	1	7.561960919044462	54290000000.0
15	2	3	1	1	2	1	2	1	1	7.561957146051346	460600000000.0
15	4	3	1	1	2	1	2	1	1	7.56168871834917	2488000000.0
 3	0	1	1	1	2	1	0	1	1	13.494869529437505	737900000000.0
 4	0	1	1	1	2	1	0	1	1	9.94356236540787	303900000000.0
 4	2	1	1	1	2	1	0	1	1	9.76871933666518	5959000000000.0
 5	0	1	1	1	2	1	0	1	1	8.893175540903444	160600000000.0
 5	2	1	1	1	2	1	0	1	1	8.823202426784933	2845000000000.0
 6	0	1	1	1	2	1	0	1	1	8.418440855599728	98880000000.0
