 2	0	0	3	1	1	0	0	1	1	1.8681896458409186	212000000.0
 2	1	1	3	1	1	0	0	1	1	1.857289875627484	14737022222222.22
 2	1	1	1	1	1	0	0	1	1	1.8503958605514956	457000000000000.0
 3	1	1	3	1	1	0	0	1	1	1.57455617784679	5000000000000.0
 3	1	1	1	1	1	0	0	1	1	1.5731734955649852	124000000000000.0
 4	1	1	3	1	1	0	0	1	1	1.495125241799684	2000000000000.0
 4	1	1	1	1	1	0	0	1	1	1.4945982906543633	50500000000000.0
 5	1	1	3	1	1	0	0	1	1	1.4610753138641064	1033333333333.3333
 5	1	1	1	1	1	0	0	1	1	1.460818010727694	25400000000000.0
 2	1	1	3	1	 2	0	0	3	1	318.3342076969423	1002777777.7777778
 2	1	1	1	1	 2	0	0	3	1	194.27515456444496	346000000.0
 3	1	1	3	1	 2	0	0	3	1	10.017827900690957	2693333333333.333
 4	1	1	3	1	 2	0	0	3	1	7.48711875404988	1200000000000.0
 5	1	1	3	1	 2	0	0	3	1	6.704666376889332	600000000000.0
 2	1	1	1	1	 2	0	0	1	1	382.75665322579374	496000000.0
 3	1	1	1	1	 2	0	0	1	1	10.220191693004077	7750000000000.0
 4	1	1	1	1	 2	0	0	1	1	7.618244989817449	3400000000000.0
 5	1	1	1	1	 2	0	0	1	1	6.814974490597191	1700000000000.0
 3	0	0	3	1	 2	1	1	3	1	10.438627820063239	870000000000.0
 4	0	0	3	1	 2	1	1	3	1	7.689330114242952	350000000000.0
 5	0	0	3	1	 2	1	1	3	1	6.857788994011579	170000000000.0
 3	0	0	1	1	 2	1	1	1	1	10.585960925901414	2500000000000.0
 3	2	2	1	1	 2	1	1	1	1	10.488728669000915	25000000000000.0
 4	0	0	1	1	 2	1	1	1	1	7.79269668013813	1000000000000.0
 4	2	2	1	1	 2	1	1	1	1	7.7702375409928335	8000000000000.0
 5	0	0	1	1	 2	1	1	1	1	6.94655419240052	500000000000.0
 3	1	1	3	1	 3	0	0	3	1	1132.9470037297383	17000000.0
 4	1	1	3	1	 3	0	0	3	1	28.882248767432003	356666666666.6666
 5	1	1	3	1	 3	0	0	3	1	19.916165735340453	190000000000.0
 3	1	1	1	1	 3	0	0	1	1	1301.8100571427724	74000000.0
 4	1	1	1	1	 3	0	0	1	1	29.251341443841664	1040000000000.0
 5	1	1	1	1	 3	0	0	1	1	20.137608061522112	565000000000.0
 4	0	0	3	1	 3	1	1	3	1	29.967346151316583	250000000000.0
 5	0	0	3	1	 3	1	1	3	1	20.35047284421156	120000000000.0
 4	0	0	1	1	 3	1	1	1	1	30.218432152805462	740000000000.0
 4	2	2	1	1	 3	1	1	1	1	29.883486587525386	2800000000000.0
 5	0	0	1	1	 3	1	1	1	1	20.524032432432442	370000000000.0
 4	1	1	1	1	 3	2	2	1	1	30.020327458408808	140000000000.0
 4	1	1	3	1	 4	0	0	3	1	2695.1703450537134	4333333.333333333
 5	1	1	3	1	 4	0	0	3	1	62.6638693819413	84333333333.33333
 4	1	1	1	1	 4	0	0	1	1	3068.2391919189286	19000000.0
 5	1	1	1	1	 4	0	0	1	1	63.300016671297264	248000000000.0
 5	0	0	3	1	 4	1	1	3	1	64.94257809592463	85000000000.0
 5	0	0	1	1	 4	1	1	1	1	65.33785330178532	260000000000.0
 5	1	1	3	1	 5	0	0	3	1	5293.618640671716	1400000.0
 5	1	1	1	1	 5	0	0	1	1	5995.1778947351195	6100000.0
 2	0	0	1	1	 2	0	0	3	1	428.76517336872865	87.15
 6	1	1	1	1	1	0	0	1	1	1.4550793057143598	18410000000000.0
 7	1	1	1	1	1	0	0	1	1	1.4444665053744428	12010000000000.0
 8	1	1	1	1	1	0	0	1	1	1.437659708006668	8436000000000.0
 9	1	1	1	1	1	0	0	1	1	1.4330295408974318	6256000000000.0
10	1	1	1	1	1	0	0	1	1	1.429735584132961	4880000000000.0
11	1	1	1	1	1	0	0	1	1	1.4273079950393697	3997000000000.0
12	1	1	1	1	1	0	0	1	1	1.4254670249768453	3457000000000.0
13	1	1	1	1	1	0	0	1	1	1.4240375334915267	3217000000000.0
14	1	1	1	1	1	0	0	1	1	1.4229052675396392	3413000000000.0
15	1	1	1	1	1	0	0	1	1	1.4219930855201193	5305000000000.0
 6	1	1	3	1	 2	0	0	3	1	6.421472878347951	1088000000000.0
 7	1	1	3	1	 2	0	0	3	1	6.218983123322447	674000000000.0
 8	1	1	3	1	 2	0	0	3	1	6.09431143229406	443700000000.0
 9	1	1	3	1	 2	0	0	3	1	6.011711183830416	304300000000.0
10	1	1	3	1	 2	0	0	3	1	5.954002875897651	215400000000.0
11	1	1	3	1	 2	0	0	3	1	5.912021998972428	155600000000.0
12	1	1	3	1	 2	0	0	3	1	5.880491696509733	113300000000.0
13	1	1	3	1	 2	0	0	3	1	5.856188901710742	81560000000.0
14	1	1	3	1	 2	0	0	3	1	5.837050127850373	54800000000.0
