  2   1   1   2   1   2   0   0   2   1   209.278359702   3483333333.33 
  3   0   0   2   1   2   1   1   2   1   11.3705600275        2.59e+12 
  3   1   1   2   1   2   0   0   2   1   10.6336346027 7.35666666667e+12 
  3   2   2   2   1   2   1   1   2   1   11.1242631115       2.188e+13 
  4   0   0   2   1   2   1   1   2   1   8.34266953292        1.05e+12 
  4   0   0   2   1   3   1   1   2   1   32.7376065823       7.372e+11 
  4   1   1   2   1   2   0   0   2   1   7.98752149688        3.42e+12 
  4   1   1   2   1   3   0   0   2   1   30.7971467195 1.06666666667e+12 
  4   1   1   2   1   3   2   2   2   1   32.7215360111       1.273e+11 
  4   2   2   2   1   2   1   1   2   1   8.28846012341       7.154e+12 
  4   2   2   2   1   3   1   1   2   1   31.8605529735       2.436e+12 
  4   3   3   2   1   3   2   2   2   1    32.526915832       4.579e+12 
  5   0   0   2   1   2   1   1   2   1   7.46724051149       5.152e+11 
  5   0   0   2   1   3   1   1   2   1   22.1870407492       3.568e+11 
  5   0   0   2   1   4   1   1   2   1   70.9631240477       2.548e+11 
  5   1   1   2   1   2   0   0   2   1   7.16893355011         1.7e+12 
  5   1   1   2   1   3   0   0   2   1   21.3830465627         5.2e+11 
  5   1   1   2   1   3   2   2   2   1   22.2854097698   54570000000.0 
  5   1   1   2   1   4   0   0   2   1   67.3549108111        2.33e+11 
  5   1   1   2   1   4   2   2   2   1   70.7307158433   68190000000.0 
  5   2   2   2   1   2   1   1   2   1   7.41532660963       3.292e+12 
  5   2   2   2   1   3   1   1   2   1   21.9332257185      1.1492e+12 
  5   2   2   2   1   4   1   1   2   1   69.2574955033       4.894e+11 
  5   2   2   2   1   4   3   3   2   1   70.3400653663   16860000000.0 
  5   3   3   2   1   3   2   2   2   1    22.239149347        1.51e+12 
  5   3   3   2   1   4   2   2   2   1   70.2668107952       8.578e+11 
  5   4   4   2   1   4   3   3   2   1   70.3132017987       1.412e+12 
  6   0   0   2   1   2   1   1   2   1   7.05335274276       2.916e+11 
  6   0   0   2   1   3   1   1   2   1   18.8930117092       1.985e+11 
  6   0   0   2   1   4   1   1   2   1   45.5578908761       1.392e+11 
  6   0   0   2   1   5   1   1   2   1   130.914062424       1.048e+11 
  6   1   1   2   1   2   0   0   2   1    6.7869938431        1.02e+12 
  6   1   1   2   1   3   0   0   2   1   18.4819843898       3.106e+11 
  6   1   1   2   1   3   2   2   2   1   18.9979121874   28510000000.0 
  6   1   1   2   1   4   0   0   2   1   44.0594559051        1.46e+11 
  6   1   1   2   1   4   2   2   2   1   45.6556707302   33940000000.0 
  6   1   1   2   1   5   0   0   2   1   125.240706148   74370000000.0 
  6   1   1   2   1   5   2   2   2   1   130.260151267   34460000000.0 
  6   2   2   2   1   2   1   1   2   1   7.01246136293       1.792e+12 
  6   2   2   2   1   3   1   1   2   1   18.7475217731       6.348e+11 
  6   2   2   2   1   4   1   1   2   1    45.072809589       2.788e+11 
  6   2   2   2   1   4   3   3   2   1   45.5699482334    7169000000.0 
  6   2   2   2   1   5   1   1   2   1   127.948445596       1.459e+11 
  6   2   2   2   1   5   3   3   2   1   129.494976985   13050000000.0 
  6   3   3   2   1   3   2   2   2   1   18.9784700266       7.136e+11 
  6   3   3   2   1   4   2   2   2   1   45.5435466147       4.275e+11 
  6   3   3   2   1   5   2   2   2   1   129.351576317       2.399e+11 
  6   3   3   2   1   5   4   4   2   1    129.44252004    3775000000.0 
  6   4   4   2   1   4   3   3   2   1   45.5630939188       4.557e+11 
  6   4   4   2   1   5   3   3   2   1   129.439642928        3.67e+11 
  6   5   5   2   1   5   4   4   2   1   129.441329116        5.46e+11 
  7   0   0   2   1   2   1   1   2   1   6.82585007162       1.807e+11 
  7   0   0   2   1   3   1   1   2   1   17.3445568363       1.218e+11 
  7   0   0   2   1   4   1   1   2   1   37.4876579427   83890000000.0 
  7   0   0   2   1   5   1   1   2   1   80.8802969615   62190000000.0 
  7   0   0   2   1   6   1   1   2   1   217.438778493   49090000000.0 
  7   1   1   2   1   2   0   0   2   1   6.65068893657       6.067e+11 
  7   1   1   2   1   3   0   0   2   1   17.0111406741       1.966e+11 
  7   1   1   2   1   3   2   2   2   1    17.447249484   16850000000.0 
  7   1   1   2   1   4   0   0   2   1    36.780485132   90370000000.0 
  7   1   1   2   1   4   2   2   2   1   37.6203677318   19410000000.0 
  7   1   1   2   1   5   0   0   2   1   78.9709396793   49840000000.0 
  7   1   1   2   1   5   2   2   2   1   80.9375391867   18980000000.0 
  7   1   1   2   1   6   0   0   2   1   208.133105564   29730000000.0 
  7   1   1   2   1   6   2   2   2   1   216.096202888   18240000000.0 
  7   2   2   2   1   2   1   1   2   1   6.78835876161      1.0912e+12 
  7   2   2   2   1   3   1   1   2   1   17.2270884481       3.884e+11 
  7   2   2   2   1   4   1   1   2   1   37.1829375842       1.782e+11 
  7   2   2   2   1   4   3   3   2   1   37.5887745575    3757000000.0 
  7   2   2   2   1   5   1   1   2   1   80.1600084814   95300000000.0 
  7   2   2   2   1   5   3   3   2   1   80.7643020906    6387000000.0 
  7   2   2   2   1   6   1   1   2   1   212.310005943   55080000000.0 
  7   2   2   2   1   6   3   3   2   1   214.768782551    8427000000.0 
  7   3   3   2   1   3   2   2   2   1   17.4369301124       4.014e+11 
  7   3   3   2   1   4   2   2   2   1   37.5724221622       2.439e+11 
  7   3   3   2   1   5   2   2   2   1   80.7159413255       1.438e+11 
  7   3   3   2   1   5   4   4   2   1   80.7513437593    1544000000.0 
  7   3   3   2   1   6   2   2   2   1   214.523745953   86020000000.0 
  7   3   3   2   1   6   4   4   2   1   214.675776447    3686000000.0 
  7   4   4   2   1   4   3   3   2   1   37.5857532351       2.144e+11 
  7   4   4   2   1   5   3   3   2   1   80.7503551317        1.82e+11 
  7   4   4   2   1   6   3   3   2   1   214.670186726       1.249e+11 
  7   4   4   2   1   6   5   5   2   1   214.673462277    1113000000.0 
  7   5   5   2   1   5   4   4   2   1   80.7510150486       1.689e+11 
  7   5   5   2   1   6   4   4   2   1   214.673453296       1.767e+11 
  7   6   6   2   1   6   5   5   2   1   214.673484959       2.459e+11 
  8   0   0   2   1   2   1   1   2   1    6.6861543493       1.195e+11 
  8   0   0   2   1   3   1   1   2   1   16.4701553864   80130000000.0 
  8   0   0   2   1   4   1   1   2   1   33.6288729109   54560000000.0 
  8   0   0   2   1   5   1   1   2   1   64.8304250476   39750000000.0 
  8   0   0   2   1   6   1   1   2   1   130.549982135   30940000000.0 
  8   0   0   2   1   7   1   1   2   1   335.385898843   25360000000.0 
  8   1   1   2   1   2   0   0   2   1   6.51911879203       4.059e+11 
  8   1   1   2   1   3   0   0   2   1   16.1760973485        1.32e+11 
  8   1   1   2   1   3   2   2   2   1   16.5699459395   10800000000.0 
  8   1   1   2   1   4   0   0   2   1   33.0874566292   60880000000.0 
  8   1   1   2   1   4   2   2   2   1   33.7655911243   12210000000.0 
  8   1   1   2   1   5   0   0   2   1     63.70445825   33850000000.0 
  8   1   1   2   1   5   2   2   2   1   64.9780646206   11590000000.0 
  8   1   1   2   1   6   0   0   2   1   127.563707537   21070000000.0 
  8   1   1   2   1   6   2   2   2   1   130.511310658   10820000000.0 
  8   1   1   2   1   7   0   0   2   1    321.14395001   13690000000.0 
  8   1   1   2   1   7   2   2   2   1   333.025786874   10230000000.0 
  8   2   2   2   1   2   1   1   2   1   6.68283678722       7.082e+11 
  8   2   2   2   1   3   1   1   2   1   16.4500391636       2.549e+11 
  8   2   2   2   1   4   1   1   2   1   33.5451154683       1.174e+11 
  8   2   2   2   1   4   3   3   2   1   33.7521496379    2242000000.0 
  8   2   2   2   1   5   1   1   2   1   64.5198589226   63780000000.0 
  8   2   2   2   1   5   3   3   2   1   64.9107727122    3636000000.0 
  8   2   2   2   1   6   1   1   2   1   129.296707964   38540000000.0 
  8   2   2   2   1   6   3   3   2   1   130.204509574    4547000000.0 
  8   2   2   2   1   7   1   1   2   1   327.237181611   24300000000.0 
  8   2   2   2   1   7   3   3   2   1   330.910250865    5318000000.0 
  8   3   3   2   1   3   2   2   2   1   16.5637139945       2.506e+11 
  8   3   3   2   1   4   2   2   2   1   33.7397232543       1.533e+11 
  8   3   3   2   1   5   2   2   2   1   64.8823368262   91460000000.0 
  8   3   3   2   1   5   4   4   2   1   64.9052101928     792700000.0 
  8   3   3   2   1   6   2   2   2   1   130.125693805   57270000000.0 
  8   3   3   2   1   6   4   4   2   1   130.181616102    1739000000.0 
  8   3   3   2   1   7   2   2   2   1   330.526426678   36500000000.0 
  8   3   3   2   1   7   4   4   2   1   330.760221613    2812000000.0 
  8   4   4   2   1   4   3   3   2   1   33.7504896789       1.209e+11 
  8   4   4   2   1   5   3   3   2   1   64.9046335609       1.041e+11 
  8   4   4   2   1   6   3   3   2   1   130.179810225   75100000000.0 
  8   4   4   2   1   6   5   5   2   1   130.181014777     433400000.0 
  8   4   4   2   1   7   3   3   2   1   330.750763264   50990000000.0 
  8   4   4   2   1   7   5   5   2   1   330.756278003    1280000000.0 
  8   5   5   2   1   5   4   4   2   1   64.9050569231   77620000000.0 
  8   5   5   2   1   6   4   4   2   1   130.180999514   85570000000.0 
  8   5   5   2   1   7   4   4   2   1   330.756241279   69440000000.0 
