  2   1   1   2   1   1   0   0   2   1   1.77982124165        2.95e+14 
  2   1   1   2   1   2   0   0   2   1   913.099325981   83333333.3333 
  3   0   0   2   1   2   1   1   2   1   9.70580193225       2.887e+12 
  3   1   1   2   1   1   0   0   2   1    1.5027321427        7.85e+13 
  3   1   1   2   1   2   0   0   2   1   9.55150139632         7.2e+12 
  3   1   1   2   1   3   0   0   2   1   3086.59943547   12933333.3333 
  3   2   2   2   1   2   1   1   2   1   9.62757560785       1.788e+13 
  3   2   2   2   1   3   1   1   2   1   3732.76321036       5240000.0 
  4   0   0   2   1   2   1   1   2   1   7.18948363616       1.179e+12 
  4   0   0   2   1   3   1   1   2   1   27.7308693514       8.392e+11 
  4   1   1   2   1   1   0   0   2   1   1.42504949071 2.13333333333e+13 
  4   1   1   2   1   2   0   0   2   1   7.09365715008 3.07333333333e+12 
  4   1   1   2   1   3   0   0   2   1   27.3228470199         9.8e+11 
  4   1   1   2   1   3   2   2   2   1   27.7308648102       1.589e+11 
  4   2   2   2   1   2   1   1   2   1   7.14342597085         5.7e+12 
  4   2   2   2   1   3   1   1   2   1   27.4812544909       1.962e+12 
  4   3   3   2   1   3   2   2   2   1   27.6483385214 3.61714285714e+12 
  5   0   0   2   1   2   1   1   2   1   6.41918188016       5.892e+11 
  5   0   0   2   1   3   1   1   2   1   18.9566486698       4.136e+11 
  5   0   0   2   1   4   1   1   2   1   59.9123615365       2.949e+11 
  5   1   1   2   1   1   0   0   2   1   1.39176620292 1.07333333333e+13 
  5   1   1   2   1   2   0   0   2   1   6.33904465456 1.56666666667e+12 
  5   1   1   2   1   3   0   0   2   1   18.7333004871        5.18e+11 
  5   1   1   2   1   3   2   2   2   1   18.9566462739   68370000000.0 
  5   1   1   2   1   4   0   0   2   1   59.9123738282       3.371e+11 
  5   1   1   2   1   4   2   2   2   1    59.912353072   86170000000.0 
  5   2   2   2   1   2   1   1   2   1    6.3810033002       2.604e+12 
  5   2   2   2   1   3   1   1   2   1   18.8271597473        9.42e+11 
  5   2   2   2   1   4   1   1   2   1   59.9123761767       6.793e+11 
  5   2   2   2   1   4   3   3   2   1    59.912357876   23080000000.0 
  5   3   3   2   1   3   2   2   2   1   18.9138043595 1.18857142857e+12 
  5   3   3   2   1   4   2   2   2   1    59.912367434       1.182e+12 
  5   4   4   2   1   4   3   3   2   1   59.9123623295       1.945e+12 
  6   0   0   2   1   2   1   1   2   1   6.06612702544       3.361e+11 
  6   0   0   2   1   3   1   1   2   1   16.1763409828       2.319e+11 
  6   0   0   2   1   4   1   1   2   1    38.823216977       1.638e+11 
  6   0   0   2   1   5   1   1   2   1   110.293248902       1.226e+11 
  6   1   1   2   1   1   0   0   2   1   1.38654323803        9.02e+12 
  6   1   1   2   1   2   0   0   2   1   6.06612712809       1.307e+12 
  6   1   1   2   1   3   0   0   2   1   16.1763425003       4.367e+11 
  6   1   1   2   1   3   2   2   2   1   16.1763390209   35770000000.0 
  6   1   1   2   1   4   0   0   2   1   38.8232208871       2.037e+11 
  6   1   1   2   1   4   2   2   2   1   38.8232121715   43060000000.0 
  6   1   1   2   1   5   0   0   2   1   110.293271191       1.111e+11 
  6   1   1   2   1   5   2   2   2   1   110.293221576   43860000000.0 
  6   2   2   2   1   2   1   1   2   1   6.06612700746       2.352e+12 
  6   2   2   2   1   3   1   1   2   1   16.1763408549       8.586e+11 
  6   2   2   2   1   4   1   1   2   1   38.8232162405       3.942e+11 
  6   2   2   2   1   4   3   3   2   1    38.823208556    9807000000.0 
  6   2   2   2   1   5   1   1   2   1   110.293242957       2.055e+11 
  6   2   2   2   1   5   3   3   2   1   110.293194285   17870000000.0 
  6   3   3   2   1   3   2   2   2   1   16.1763389827       9.812e+11 
  6   3   3   2   1   4   2   2   2   1   38.8232119517       5.884e+11 
  6   3   3   2   1   5   2   2   2   1   110.293219802       3.307e+11 
  6   3   3   2   1   5   4   4   2   1    110.29320471    5200000000.0 
  6   4   4   2   1   4   3   3   2   1   38.8232105501       6.277e+11 
  6   4   4   2   1   5   3   3   2   1   110.293210379       5.055e+11 
  6   5   5   2   1   5   4   4   2   1   110.293212363       7.521e+11 
  7   0   0   2   1   2   1   1   2   1   5.87141184806       2.097e+11 
  7   0   0   2   1   3   1   1   2   1   14.8620131811        1.43e+11 
  7   0   0   2   1   4   1   1   2   1   32.0258858085   99390000000.0 
  7   0   0   2   1   5   1   1   2   1   68.8056207621   73940000000.0 
  7   0   0   2   1   6   1   1   2   1   182.917055067   57840000000.0 
  7   1   1   2   1   1   0   0   2   1    1.3761120684       5.652e+12 
  7   1   1   2   1   2   0   0   2   1   5.87141193209       8.217e+11 
  7   1   1   2   1   3   0   0   2   1   14.8620143843       2.755e+11 
  7   1   1   2   1   3   2   2   2   1   14.8620114473   21200000000.0 
  7   1   1   2   1   4   0   0   2   1   32.0258881083       1.293e+11 
  7   1   1   2   1   4   2   2   2   1   32.0258821774   24650000000.0 
  7   1   1   2   1   5   0   0   2   1   68.8056277704   72740000000.0 
  7   1   1   2   1   5   2   2   2   1   68.8056084614   24270000000.0 
  7   1   1   2   1   6   0   0   2   1   182.917076822   44760000000.0 
  7   1   1   2   1   6   2   2   2   1   182.917093172   23340000000.0 
