 3	1	1	2	1	3	0	0	2	1	343.4535700914854	7466666666.666666
 3	2	2	2	1	3	0	0	2	1	147.65725426322476	676000.0
 4	1	1	2	1	3	0	0	2	1	50.42899343121033	190000000000.0
 4	2	2	2	1	3	0	0	2	1	47.04848446047949	146400000.0
 5	1	1	2	1	3	0	0	2	1	36.76702508382119	113333333333.33333
 5	2	2	2	1	3	0	0	2	1	35.86301587663904	76800000.0
 6	1	1	2	1	3	0	0	2	1	32.17447886263064	67666666666.66666
 3	2	2	2	1	 3	1	1	2	1	259.0110590798508	17080000000.0
 4	0	0	2	1	 3	1	1	2	1	63.42843619665266	323000000000.0
 4	1	1	2	1	 3	1	1	2	1	59.10773091961369	69666666.66666666
 4	2	2	2	1	 3	1	1	2	1	54.516507100224736	413880000000.0
 4	3	3	2	1	 3	1	1	2	1	52.79678567839977	265142857.14285713
 5	0	0	2	1	 3	1	1	2	1	42.17510266080389	139200000000.0
 5	2	2	2	1	 3	1	1	2	1	40.04440535737617	250400000000.0
 5	3	3	2	1	 3	1	1	2	1	39.56303224966954	41142857.14285714
 6	0	0	2	1	 3	1	1	2	1	35.90810534055681	74000000000.0
 6	2	2	2	1	 3	1	1	2	1	35.02293208105925	145600000000.0
 7	0	0	2	1	 3	1	1	2	1	32.984948647603176	46000000000.0
 7	2	2	2	1	 3	1	1	2	1	32.57834948029343	91400000000.0
 8	2	2	2	1	 3	1	1	2	1	31.174728706533234	61400000000.0
 4	1	1	2	1	 3	2	2	2	1	76.58479789303088	75333333333.33333
 4	2	2	2	1	 3	2	2	2	1	69.05014390197661	22420000.0
 4	3	3	2	1	 3	2	2	2	1	66.31428149472606	1002528571428.5714
 5	1	1	2	1	 3	2	2	2	1	48.95758635795569	28600000000.0
 5	3	3	2	1	 3	2	2	2	1	46.695625526526115	370428571428.5714
 6	1	1	2	1	 3	2	2	2	1	41.138561051432454	15333333333.333332
 6	3	3	2	1	 3	2	2	2	1	40.226530901224045	180857142857.14285
 7	3	3	2	1	 3	2	2	2	1	37.12106987967255	107128571428.57141
 8	3	3	2	1	 3	2	2	2	1	35.35459109141599	68214285714.285706
 4	1	1	2	1	 4	0	0	2	1	867.7080936964385	1706666666.6666665
 5	1	1	2	1	 4	0	0	2	1	117.35872656089009	39200000000.0
 6	1	1	2	1	 4	0	0	2	1	80.62478788003907	25666666666.666664
 4	2	2	2	1	 4	1	1	2	1	701.8492583065041	3646000000.0
 4	3	3	2	1	 4	1	1	2	1	494.4898239521241	20395.714285714286
 5	0	0	2	1	 4	1	1	2	1	147.22313520849147	98900000000.0
 5	1	1	2	1	 4	1	1	2	1	135.7142703958537	11066666.666666666
 5	2	2	2	1	 4	1	1	2	1	124.1616489721174	70400000000.0
 5	3	3	2	1	 4	1	1	2	1	119.64784436270607	30114285.714285713
 6	0	0	2	1	 4	1	1	2	1	91.48624494262452	50400000000.0
 6	1	1	2	1	 4	1	1	2	1	88.88357875092257	7000000.0
 6	2	2	2	1	 4	1	1	2	1	85.95156053989301	47960000000.0
 6	3	3	2	1	 4	1	1	2	1	84.732881787304	12728571.42857143
 7	0	0	2	1	 4	1	1	2	1	74.63467898474163	28900000000.0
 7	2	2	2	1	 4	1	1	2	1	72.58489306623122	32560000000.0
 7	3	3	2	1	 4	1	1	2	1	72.03854722862177	5385714.285714285
 8	2	2	2	1	 4	1	1	2	1	65.9673980555817	22420000000.0
 8	3	3	2	1	 4	1	1	2	1	65.67088606552399	2942857.1428571427
 5	0	0	2	1	 4	2	2	2	1	186.3028875640931	6200000.0
 5	1	1	2	1	 4	2	2	2	1	168.24778904845067	34400000000.0
 5	2	2	2	1	 4	2	2	2	1	150.84755122513232	4962000.0
 5	3	3	2	1	 4	2	2	2	1	144.23659718566685	164714285714.2857
 6	0	0	2	1	 4	2	2	2	1	105.19895824675147	3600000.0
 6	1	1	2	1	 4	2	2	2	1	101.77221319665435	16399999999.999998
 6	2	2	2	1	 4	2	2	2	1	97.94652461596004	2986000.0
 6	3	3	2	1	 4	2	2	2	1	96.36709136131917	93000000000.0
 7	2	2	2	1	 4	2	2	2	1	80.95747380091896	1420000.0
 7	3	3	2	1	 4	2	2	2	1	80.27840754780999	54728571428.57143
 8	3	3	2	1	 4	2	2	2	1	72.44990507152914	35171428571.428566
 5	1	1	2	1	 4	3	3	2	1	187.05099890623188	1056666.6666666665
 5	2	2	2	1	 4	3	3	2	1	165.78990228097675	6546000000.0
 5	3	3	2	1	 4	3	3	2	1	157.8388886964354	2573714.2857142854
 6	1	1	2	1	 4	3	3	2	1	108.36131279728201	596666.6666666666
 6	2	2	2	1	 4	3	3	2	1	104.03474006275802	2818000000.0
 6	3	3	2	1	 4	3	3	2	1	102.25463802174332	1100000.0
 7	2	2	2	1	 4	3	3	2	1	85.07246151055723	1439600000.0
 7	3	3	2	1	 4	3	3	2	1	84.32292787261014	365714.2857142857
